<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2018.06.06	04:30:00	1297.39	1298.09	1297.36	1297.75	1485	0	30
2018.06.06	05:00:00	1297.75	1297.87	1296.98	1296.98	875	0	30
2018.06.06	05:30:00	1296.99	1297.27	1296.77	1297.10	621	0	30
2018.06.06	06:00:00	1297.10	1297.19	1296.80	1297.10	535	0	30
2018.06.06	06:30:00	1297.10	1297.42	1297.01	1297.31	334	0	30
2018.06.06	07:00:00	1297.32	1297.32	1296.40	1296.63	770	0	30
2018.06.06	07:30:00	1296.63	1296.82	1296.42	1296.64	537	0	30
2018.06.06	08:00:00	1296.64	1297.81	1296.30	1297.69	651	0	30
2018.06.06	08:30:00	1297.76	1298.72	1297.48	1298.58	1566	0	30
2018.06.06	09:00:00	1298.59	1299.33	1297.99	1298.89	2987	0	30
2018.06.06	09:30:00	1298.86	1299.27	1297.24	1297.79	3509	0	30
2018.06.06	10:00:00	1297.79	1298.65	1296.83	1298.01	3858	0	30
2018.06.06	10:30:00	1297.99	1298.45	1297.78	1298.09	3557	0	30
2018.06.06	11:00:00	1298.08	1298.33	1297.17	1297.33	3096	0	30
2018.06.06	11:30:00	1297.33	1297.48	1296.20	1296.83	2110	0	30
2018.06.06	12:00:00	1296.77	1297.01	1294.58	1294.95	2963	0	30
2018.06.06	12:30:00	1294.95	1295.37	1294.10	1294.98	2031	0	30
2018.06.06	13:00:00	1294.97	1295.23	1294.26	1294.99	1681	0	30
2018.06.06	13:30:00	1295.01	1295.20	1294.13	1294.73	1405	0	30
2018.06.06	14:00:00	1294.73	1295.36	1293.70	1294.99	2160	0	30
2018.06.06	14:30:00	1294.97	1296.24	1294.75	1295.91	2191	0	30
2018.06.06	15:00:00	1295.87	1296.83	1295.12	1296.67	3290	0	30
2018.06.06	15:30:00	1296.67	1298.10	1296.57	1298.08	3758	0	30
2018.06.06	16:00:00	1298.01	1299.36	1297.73	1298.80	3595	0	30
2018.06.06	16:30:00	1298.80	1301.03	1298.25	1300.44	5023	0	30
2018.06.06	17:00:00	1300.45	1301.71	1298.91	1299.46	4187	0	30
2018.06.06	17:30:00	1299.46	1299.81	1298.66	1299.11	3735	0	30
2018.06.06	18:00:00	1299.11	1299.70	1298.70	1299.34	2750	0	30
2018.06.06	18:30:00	1299.34	1300.31	1299.21	1299.76	2116	0	30
2018.06.06	19:00:00	1299.77	1300.01	1298.68	1299.01	2747	0	30
2018.06.06	19:30:00	1299.03	1299.48	1297.00	1297.48	2567	0	30
2018.06.06	20:00:00	1297.49	1298.03	1296.73	1297.04	2246	0	30
2018.06.06	20:30:00	1296.95	1297.14	1294.66	1295.12	2569	0	30
2018.06.06	21:00:00	1295.12	1296.06	1294.67	1295.90	1606	0	30
2018.06.06	21:30:00	1295.88	1296.36	1295.64	1295.84	1197	0	31
2018.06.06	22:00:00	1295.91	1296.41	1295.08	1296.41	1321	0	30
2018.06.06	22:30:00	1296.41	1297.12	1296.30	1296.98	1346	0	30
2018.06.06	23:00:00	1297.08	1297.10	1296.43	1296.44	623	0	32
2018.06.06	23:30:00	1296.43	1296.61	1295.84	1296.31	578	0	30
2018.06.07	01:00:00	1296.49	1297.11	1296.29	1297.00	390	0	36
2018.06.07	01:30:00	1297.00	1297.43	1296.94	1297.12	334	0	34
2018.06.07	02:00:00	1297.12	1297.95	1297.11	1297.90	510	0	31
2018.06.07	02:30:00	1297.91	1298.06	1296.98	1297.23	967	0	30
2018.06.07	03:00:00	1297.22	1297.61	1296.53	1296.96	1722	0	30
2018.06.07	03:30:00	1296.96	1297.10	1296.14	1296.14	1102	0	30
2018.06.07	04:00:00	1296.15	1297.34	1295.42	1297.22	1515	0	30
2018.06.07	04:30:00	1297.22	1297.40	1296.44	1297.03	1288	0	30
2018.06.07	05:00:00	1297.00	1297.40	1296.41	1296.70	1582	0	30
2018.06.07	05:30:00	1296.70	1297.12	1296.52	1296.84	899	0	30
2018.06.07	06:00:00	1296.82	1297.24	1296.64	1296.74	904	0	30
2018.06.07	06:30:00	1296.74	1297.41	1296.74	1296.84	688	0	30
2018.06.07	07:00:00	1296.92	1297.01	1296.39	1296.83	745	0	30
2018.06.07	07:30:00	1296.84	1297.32	1295.88	1297.16	1145	0	30
2018.06.07	08:00:00	1297.17	1298.00	1297.02	1297.51	1090	0	30
2018.06.07	08:30:00	1297.51	1298.09	1297.11	1297.31	1049	0	30
2018.06.07	09:00:00	1297.31	1297.44	1296.49	1297.12	2633	0	30
2018.06.07	09:30:00	1297.13	1297.72	1296.72	1297.30	1866	0	30
2018.06.07	10:00:00	1297.30	1298.91	1296.76	1298.30	2606	0	30
2018.06.07	10:30:00	1298.30	1299.01	1298.06	1298.45	2006	0	31
2018.06.07	11:00:00	1298.46	1298.75	1297.38	1298.07	2155	0	30
2018.06.07	11:30:00	1298.10	1298.27	1297.48	1298.09	2103	0	30
2018.06.07	12:00:00	1298.09	1298.76	1297.99	1298.39	2042	0	30
2018.06.07	12:30:00	1298.37	1298.80	1298.01	1298.80	1775	0	30
2018.06.07	13:00:00	1298.80	1299.43	1298.55	1298.79	1912	0	30
2018.06.07	13:30:00	1298.77	1298.82	1297.80	1298.09	1495	0	30
2018.06.07	14:00:00	1298.09	1298.89	1297.85	1298.25	2405	0	30
2018.06.07	14:30:00	1298.25	1299.63	1297.53	1299.62	2721	0	30
2018.06.07	15:00:00	1299.61	1302.97	1299.07	1302.39	4568	0	30
2018.06.07	15:30:00	1302.39	1303.06	1300.66	1301.30	4053	0	30
2018.06.07	16:00:00	1301.31	1301.73	1296.37	1297.68	5122	0	30
2018.06.07	16:30:00	1297.67	1298.50	1294.74	1296.20	4538	0	30
2018.06.07	17:00:00	1296.21	1298.16	1296.13	1297.82	3879	0	30
2018.06.07	17:30:00	1297.87	1298.55	1297.06	1297.62	3857	0	30
2018.06.07	18:00:00	1297.64	1298.22	1297.03	1298.11	3473	0	30
2018.06.07	18:30:00	1298.11	1298.76	1297.87	1297.98	3401	0	30
2018.06.07	19:00:00	1297.97	1298.05	1296.87	1297.17	3288	0	30
2018.06.07	19:30:00	1297.19	1297.98	1296.95	1297.44	3630	0	30
2018.06.07	20:00:00	1297.44	1298.98	1297.14	1298.67	3144	0	30
2018.06.07	20:30:00	1298.67	1299.54	1296.31	1297.31	8607	0	30
2018.06.07	21:00:00	1297.31	1297.90	1296.57	1297.43	5978	0	30
2018.06.07	21:30:00	1297.45	1297.80	1296.68	1297.03	3635	0	30
2018.06.07	22:00:00	1296.95	1297.40	1296.80	1297.23	2505	0	30
2018.06.07	22:30:00	1297.23	1297.73	1296.77	1296.80	2124	0	30
2018.06.07	23:00:00	1296.82	1297.07	1296.36	1296.70	731	0	30
2018.06.07	23:30:00	1296.67	1297.27	1296.66	1296.91	693	0	30
2018.06.08	01:00:00	1296.91	1297.34	1296.45	1297.15	437	0	34
2018.06.08	01:30:00	1297.16	1297.23	1296.70	1296.82	294	0	36
2018.06.08	02:00:00	1296.83	1297.65	1296.72	1297.44	349	0	37
2018.06.08	02:30:00	1297.44	1297.57	1296.79	1297.13	918	0	30
2018.06.08	03:00:00	1297.13	1297.21	1296.56	1296.81	1510	0	30
2018.06.08	03:30:00	1296.81	1297.20	1296.37	1296.82	1701	0	30
2018.06.08	04:00:00	1296.83	1297.18	1296.24	1297.04	1507	0	30
2018.06.08	04:30:00	1296.99	1297.22	1296.45	1296.68	1159	0	30
2018.06.08	05:00:00	1296.68	1297.43	1296.50	1296.85	1090	0	30
2018.06.08	05:30:00	1296.86	1297.09	1296.37	1296.76	753	0	30
2018.06.08	06:00:00	1296.75	1296.87	1295.77	1295.84	931	0	30
2018.06.08	06:30:00	1295.85	1296.59	1295.78	1296.50	825	0	30
2018.06.08	07:00:00	1296.50	1296.81	1296.18	1296.35	707	0	30
2018.06.08	07:30:00	1296.33	1296.86	1296.11	1296.76	845	0	31
2018.06.08	08:00:00	1296.74	1296.80	1292.17	1294.82	1232	0	30
2018.06.08	08:30:00	1294.82	1296.31	1294.31	1295.76	1865	0	30
2018.06.08	09:00:00	1295.74	1296.57	1294.44	1294.64	4106	0	30
2018.06.08	09:30:00	1294.59	1295.35	1294.05	1294.87	2636	0	30
2018.06.08	10:00:00	1294.90	1296.11	1294.47	1295.84	3169	0	30
2018.06.08	10:30:00	1295.84	1299.25	1295.49	1298.29	3302	0	30
2018.06.08	11:00:00	1298.30	1299.76	1297.67	1298.24	4877	0	30
2018.06.08	11:30:00	1298.25	1298.74	1297.34	1298.11	2662	0	30
2018.06.08	12:00:00	1298.12	1299.28	1297.93	1299.27	1781	0	30
2018.06.08	12:30:00	1299.26	1299.75	1298.50	1299.12	2113	0	30
2018.06.08	13:00:00	1299.14	1300.18	1298.63	1300.08	2775	0	30
2018.06.08	13:30:00	1300.06	1300.38	1299.01	1299.44	2454	0	30
2018.06.08	14:00:00	1299.46	1300.45	1298.13	1298.68	3357	0	30
2018.06.08	14:30:00	1298.65	1298.83	1297.54	1297.89	3027	0	30
2018.06.08	15:00:00	1297.87	1299.46	1297.11	1298.95	3432	0	30
2018.06.08	15:30:00	1298.98	1299.35	1297.83	1298.09	4301	0	30
2018.06.08	16:00:00	1298.13	1299.03	1297.30	1298.92	3962	0	30
2018.06.08	16:30:00	1298.92	1299.21	1298.24	1298.45	3649	0	30
2018.06.08	17:00:00	1298.48	1299.35	1298.35	1298.93	3854	0	30
2018.06.08	17:30:00	1298.93	1299.34	1297.75	1298.66	4064	0	30
2018.06.08	18:00:00	1298.66	1298.88	1296.96	1297.67	4175	0	30
2018.06.08	18:30:00	1297.65	1298.66	1297.64	1298.66	2685	0	30
2018.06.08	19:00:00	1298.65	1299.02	1297.95	1298.15	2376	0	30
2018.06.08	19:30:00	1298.15	1298.36	1297.93	1297.98	1707	0	30
2018.06.08	20:00:00	1298.00	1298.72	1297.87	1298.28	1363	0	30
2018.06.08	20:30:00	1298.28	1299.32	1297.92	1298.42	1710	0	30
2018.06.08	21:00:00	1298.41	1299.20	1298.32	1298.59	1519	0	30
2018.06.08	21:30:00	1298.60	1299.16	1298.48	1298.74	1639	0	30
2018.06.08	22:00:00	1298.74	1298.97	1298.53	1298.88	1518	0	30
2018.06.08	22:30:00	1298.86	1299.03	1298.26	1298.34	1491	0	30
2018.06.08	23:00:00	1298.34	1298.84	1298.18	1298.71	467	0	32
2018.06.08	23:30:00	1298.68	1298.90	1298.31	1298.36	598	0	32
2018.06.11	01:00:00	1299.66	1299.74	1298.40	1298.60	486	0	38
2018.06.11	01:30:00	1298.60	1298.63	1298.14	1298.63	196	0	33
2018.06.11	02:00:00	1298.68	1299.68	1298.68	1298.97	614	0	34
2018.06.11	02:30:00	1298.99	1299.58	1298.87	1299.06	451	0	34
2018.06.11	03:00:00	1299.11	1299.19	1298.30	1298.87	1614	0	30
2018.06.11	03:30:00	1298.87	1299.26	1298.43	1299.11	1688	0	30
2018.06.11	04:00:00	1299.10	1299.76	1298.78	1299.55	1135	0	30
2018.06.11	04:30:00	1299.55	1301.13	1299.55	1300.53	2680	0	30
2018.06.11	05:00:00	1300.54	1301.04	1299.95	1300.58	1383	0	30
2018.06.11	05:30:00	1300.58	1300.62	1298.88	1299.62	1488	0	30
2018.06.11	06:00:00	1299.62	1299.83	1299.33	1299.39	756	0	30
2018.06.11	06:30:00	1299.36	1299.51	1299.09	1299.30	726	0	31
2018.06.11	07:00:00	1299.29	1299.35	1298.78	1299.26	476	0	30
2018.06.11	07:30:00	1299.26	1299.40	1298.89	1298.93	629	0	30
2018.06.11	08:00:00	1298.94	1298.94	1297.48	1298.55	980	0	30
2018.06.11	08:30:00	1298.55	1299.08	1298.14	1298.56	1324	0	30
2018.06.11	09:00:00	1298.55	1298.73	1297.51	1297.89	3505	0	30
2018.06.11	09:30:00	1297.85	1298.10	1296.70	1297.31	2302	0	30
2018.06.11	10:00:00	1297.31	1297.97	1296.69	1297.21	2134	0	30
2018.06.11	10:30:00	1297.19	1297.37	1296.38	1296.68	1801	0	30
2018.06.11	11:00:00	1296.68	1296.69	1295.31	1295.85	2084	0	30
2018.06.11	11:30:00	1295.86	1296.62	1295.43	1295.96	1973	0	30
2018.06.11	12:00:00	1295.94	1296.27	1295.50	1295.83	1501	0	30
2018.06.11	12:30:00	1295.83	1295.95	1294.71	1295.46	1271	0	30
2018.06.11	13:00:00	1295.44	1295.74	1294.74	1294.88	1532	0	30
2018.06.11	13:30:00	1294.87	1295.80	1294.01	1295.40	1834	0	30
2018.06.11	14:00:00	1295.39	1296.01	1294.94	1295.74	1357	0	30
2018.06.11	14:30:00	1295.74	1297.10	1295.63	1296.85	1670	0	30
2018.06.11	15:00:00	1296.89	1299.29	1296.69	1298.21	3013	0	30
2018.06.11	15:30:00	1298.25	1298.89	1297.99	1298.73	2266	0	30
2018.06.11	16:00:00	1298.73	1299.48	1298.03	1299.13	2744	0	30
2018.06.11	16:30:00	1299.12	1300.65	1298.85	1299.76	3637	0	30
2018.06.11	17:00:00	1299.76	1300.17	1298.32	1299.67	2911	0	30
2018.06.11	17:30:00	1299.67	1301.01	1299.20	1300.66	2723	0	30
2018.06.11	18:00:00	1300.66	1302.07	1299.96	1301.31	3568	0	30
2018.06.11	18:30:00	1301.30	1301.59	1300.83	1301.13	1935	0	30
2018.06.11	19:00:00	1301.19	1301.30	1300.20	1300.29	2164	0	30
2018.06.11	19:30:00	1300.29	1300.58	1300.06	1300.15	1612	0	30
2018.06.11	20:00:00	1300.17	1300.55	1298.84	1299.30	1571	0	30
2018.06.11	20:30:00	1299.31	1299.87	1299.08	1299.22	1255	0	30
2018.06.11	21:00:00	1299.25	1299.90	1299.03	1299.69	1135	0	30
2018.06.11	21:30:00	1299.69	1299.98	1299.39	1299.68	917	0	30
2018.06.11	22:00:00	1299.72	1300.32	1299.48	1300.12	580	0	33
2018.06.11	22:30:00	1300.06	1300.34	1299.77	1300.31	966	0	31
2018.06.11	23:00:00	1300.37	1300.39	1299.79	1299.98	383	0	34
2018.06.11	23:30:00	1299.96	1300.39	1299.93	1300.05	357	0	31
2018.06.12	01:00:00	1300.02	1300.37	1299.12	1299.23	542	0	30
2018.06.12	01:30:00	1299.19	1299.54	1299.09	1299.32	220	0	33
2018.06.12	02:00:00	1299.28	1299.44	1297.84	1298.55	1048	0	30
2018.06.12	02:30:00	1298.55	1298.60	1297.68	1298.05	1202	0	30
2018.06.12	03:00:00	1298.04	1298.23	1296.62	1297.25	3457	0	30
2018.06.12	03:30:00	1297.27	1298.91	1297.03	1298.50	2481	0	30
2018.06.12	04:00:00	1298.50	1298.52	1297.09	1297.42	2321	0	30
2018.06.12	04:30:00	1297.39	1297.98	1297.13	1297.72	1580	0	30
2018.06.12	05:00:00	1297.72	1299.72	1297.16	1298.66	2512	0	30
2018.06.12	05:30:00	1298.67	1298.83	1298.18	1298.59	1389	0	30
2018.06.12	06:00:00	1298.59	1298.60	1297.21	1297.64	1289	0	30
2018.06.12	06:30:00	1297.64	1297.68	1297.05	1297.38	845	0	30
2018.06.12	07:00:00	1297.40	1297.75	1297.28	1297.58	713	0	31
2018.06.12	07:30:00	1297.59	1297.79	1296.29	1296.86	1615	0	30
2018.06.12	08:00:00	1296.85	1297.92	1296.52	1297.33	1933	0	30
2018.06.12	08:30:00	1297.31	1298.37	1297.18	1298.07	2541	0	30
2018.06.12	09:00:00	1298.02	1298.02	1296.48	1297.16	2764	0	30
2018.06.12	09:30:00	1297.17	1297.59	1296.86	1297.55	2194	0	30
2018.06.12	10:00:00	1297.54	1298.23	1297.09	1298.05	2485	0	30
2018.06.12	10:30:00	1298.04	1298.43	1297.68	1297.92	1841	0	30
2018.06.12	11:00:00	1297.92	1298.54	1297.12	1297.33	2771	0	30
2018.06.12	11:30:00	1297.35	1298.33	1297.20	1297.63	2041	0	30
2018.06.12	12:00:00	1297.61	1297.88	1296.80	1297.49	2039	0	30
2018.06.12	12:30:00	1297.49	1298.67	1297.38	1297.90	1836	0	30
2018.06.12	13:00:00	1297.88	1298.42	1297.60	1298.03	1618	0	30
2018.06.12	13:30:00	1298.06	1298.44	1297.27	1297.39	1353	0	30
2018.06.12	14:00:00	1297.37	1297.67	1296.94	1296.96	1977	0	30
2018.06.12	14:30:00	1296.96	1297.83	1296.74	1297.72	1614	0	30
2018.06.12	15:00:00	1297.72	1297.93	1293.14	1293.78	3959	0	30
2018.06.12	15:30:00	1293.78	1295.76	1293.43	1295.55	3974	0	30
2018.06.12	16:00:00	1295.54	1298.38	1294.85	1297.49	3036	0	30
2018.06.12	16:30:00	1297.51	1299.23	1297.26	1298.45	3447	0	30
2018.06.12	17:00:00	1298.43	1298.94	1297.50	1297.71	3111	0	30
2018.06.12	17:30:00	1297.73	1299.63	1297.37	1299.22	3619	0	30
2018.06.12	18:00:00	1299.30	1299.41	1298.08	1298.67	2419	0	30
2018.06.12	18:30:00	1298.64	1298.76	1297.61	1297.88	2302	0	30
2018.06.12	19:00:00	1297.89	1298.02	1297.04	1297.06	1706	0	30
2018.06.12	19:30:00	1297.06	1297.32	1296.33	1296.46	1692	0	30
2018.06.12	20:00:00	1296.45	1296.55	1294.28	1295.60	3853	0	30
2018.06.12	20:30:00	1295.59	1296.57	1295.02	1296.00	2633	0	30
2018.06.12	21:00:00	1296.02	1296.03	1294.83	1295.34	2275	0	30
2018.06.12	21:30:00	1295.35	1295.74	1294.91	1295.40	2036	0	30
2018.06.12	22:00:00	1295.39	1295.73	1294.78	1295.55	1240	0	30
2018.06.12	22:30:00	1295.55	1296.16	1295.29	1296.05	1708	0	30
2018.06.12	23:00:00	1296.08	1296.14	1295.72	1295.94	355	0	30
2018.06.12	23:30:00	1295.92	1295.92	1295.27	1295.58	432	0	30
2018.06.13	01:00:00	1295.47	1295.88	1295.26	1295.51	523	0	38
2018.06.13	01:30:00	1295.55	1295.59	1294.92	1295.47	409	0	35
2018.06.13	02:00:00	1295.47	1295.80	1295.20	1295.50	255	0	31
2018.06.13	02:30:00	1295.47	1295.75	1295.27	1295.36	456	0	31
2018.06.13	03:00:00	1295.37	1295.96	1294.92	1295.04	1622	0	30
2018.06.13	03:30:00	1295.04	1295.50	1294.74	1295.03	1093	0	30
2018.06.13	04:00:00	1294.99	1295.27	1294.59	1295.17	1332	0	30
2018.06.13	04:30:00	1295.17	1295.79	1294.79	1295.36	791	0	30
2018.06.13	05:00:00	1295.36	1295.78	1295.09	1295.35	699	0	30
2018.06.13	05:30:00	1295.36	1295.64	1295.11	1295.39	530	0	30
2018.06.13	06:00:00	1295.39	1295.40	1294.94	1295.10	538	0	30
2018.06.13	06:30:00	1295.10	1295.30	1294.96	1295.20	304	0	31
2018.06.13	07:00:00	1295.25	1295.35	1294.81	1294.91	618	0	30
2018.06.13	07:30:00	1294.92	1294.94	1294.64	1294.83	443	0	30
2018.06.13	08:00:00	1294.83	1295.19	1294.33	1295.06	625	0	30
2018.06.13	08:30:00	1295.06	1295.72	1295.00	1295.69	627	0	30
2018.06.13	09:00:00	1295.68	1295.68	1294.71	1294.80	1347	0	30
2018.06.13	09:30:00	1294.80	1295.22	1294.29	1294.64	1574	0	30
2018.06.13	10:00:00	1294.59	1295.18	1294.30	1294.40	1157	0	30
2018.06.13	10:30:00	1294.40	1294.61	1293.57	1293.83	1495	0	30
2018.06.13	11:00:00	1293.80	1294.12	1291.44	1293.33	1799	0	30
2018.06.13	11:30:00	1293.33	1294.43	1293.11	1294.29	1944	0	30
2018.06.13	12:00:00	1294.28	1294.82	1293.85	1294.22	1345	0	30
2018.06.13	12:30:00	1294.21	1295.02	1294.01	1294.47	1657	0	30
2018.06.13	13:00:00	1294.49	1294.89	1294.09	1294.59	1386	0	30
2018.06.13	13:30:00	1294.60	1294.93	1294.34	1294.81	1267	0	30
2018.06.13	14:00:00	1294.81	1295.07	1294.31	1294.56	1390	0	30
2018.06.13	14:30:00	1294.54	1294.57	1293.51	1293.83	1320	0	30
2018.06.13	15:00:00	1293.84	1295.45	1293.83	1295.27	1794	0	30
2018.06.13	15:30:00	1295.25	1296.98	1294.48	1296.49	3414	0	30
2018.06.13	16:00:00	1296.49	1297.64	1296.41	1296.41	3632	0	30
2018.06.13	16:30:00	1296.40	1296.66	1295.81	1295.83	2664	0	30
2018.06.13	17:00:00	1295.81	1296.97	1295.81	1296.28	2589	0	30
2018.06.13	17:30:00	1296.30	1297.24	1296.26	1296.70	2970	0	30
2018.06.13	18:00:00	1296.70	1298.25	1296.64	1298.13	2391	0	30
2018.06.13	18:30:00	1298.12	1298.92	1297.34	1297.63	2569	0	30
2018.06.13	19:00:00	1297.64	1298.46	1297.53	1298.17	1895	0	30
2018.06.13	19:30:00	1298.17	1298.57	1297.77	1298.05	1606	0	30
2018.06.13	20:00:00	1298.06	1298.46	1297.49	1297.61	1415	0	30
2018.06.13	20:30:00	1297.59	1298.37	1296.97	1297.44	2392	0	30
2018.06.13	21:00:00	1297.41	1297.54	1293.39	1293.65	11623	0	30
2018.06.13	21:30:00	1293.59	1300.22	1292.51	1299.60	10369	0	30
2018.06.13	22:00:00	1299.53	1301.12	1298.15	1298.82	7051	0	30
2018.06.13	22:30:00	1298.83	1300.87	1298.76	1299.98	4410	0	30
2018.06.13	23:00:00	1299.98	1300.01	1298.89	1298.99	904	0	31
2018.06.13	23:30:00	1299.00	1299.49	1298.92	1299.31	557	0	30
2018.06.14	01:00:00	1299.22	1300.95	1299.05	1299.69	1002	0	30
2018.06.14	01:30:00	1299.67	1300.15	1299.44	1299.51	509	0	30
2018.06.14	02:00:00	1299.51	1299.61	1298.82	1299.00	561	0	30
2018.06.14	02:30:00	1299.00	1299.81	1298.89	1299.26	540	0	35
2018.06.14	03:00:00	1299.33	1299.91	1298.47	1298.49	1673	0	32
2018.06.14	03:30:00	1298.49	1299.02	1298.39	1298.86	1065	0	30
2018.06.14	04:00:00	1298.87	1299.32	1298.01	1298.45	1810	0	30
2018.06.14	04:30:00	1298.39	1298.74	1297.79	1298.23	1189	0	30
2018.06.14	05:00:00	1298.23	1298.35	1297.44	1297.92	1382	0	30
2018.06.14	05:30:00	1297.91	1298.35	1297.63	1298.25	841	0	30
2018.06.14	06:00:00	1298.30	1298.81	1298.04	1298.54	962	0	30
2018.06.14	06:30:00	1298.53	1299.10	1298.43	1299.10	676	0	30
2018.06.14	07:00:00	1299.11	1299.12	1298.77	1298.86	378	0	30
2018.06.14	07:30:00	1298.77	1299.57	1298.77	1299.31	584	0	30
2018.06.14	08:00:00	1299.31	1300.32	1299.21	1300.00	949	0	30
2018.06.14	08:30:00	1300.00	1300.00	1299.27	1299.61	1138	0	30
2018.06.14	09:00:00	1299.61	1301.67	1299.32	1301.52	2465	0	30
2018.06.14	09:30:00	1301.52	1302.64	1300.81	1302.43	1977	0	30
2018.06.14	10:00:00	1302.44	1303.34	1302.33	1302.63	2175	0	30
2018.06.14	10:30:00	1302.63	1302.91	1302.18	1302.90	1305	0	30
2018.06.14	11:00:00	1302.91	1303.19	1302.01	1302.30	1255	0	30
2018.06.14	11:30:00	1302.30	1303.11	1301.78	1302.91	1353	0	30
2018.06.14	12:00:00	1302.92	1305.11	1302.45	1305.10	1688	0	30
2018.06.14	12:30:00	1305.09	1305.40	1304.52	1305.10	1723	0	30
2018.06.14	13:00:00	1305.10	1305.60	1304.80	1305.01	988	0	30
2018.06.14	13:30:00	1305.03	1305.43	1304.23	1304.62	1189	0	30
2018.06.14	14:00:00	1304.77	1305.51	1304.53	1305.03	1240	0	30
2018.06.14	14:30:00	1305.03	1305.72	1303.18	1303.23	4511	0	30
2018.06.14	15:00:00	1303.14	1309.19	1302.93	1308.10	6593	0	30
2018.06.14	15:30:00	1308.09	1308.50	1306.41	1307.19	6915	0	30
2018.06.14	16:00:00	1307.20	1307.29	1302.80	1304.83	7127	0	30
2018.06.14	16:30:00	1304.84	1304.84	1302.72	1303.38	5133	0	30
2018.06.14	17:00:00	1303.43	1303.85	1301.63	1302.86	4564	0	30
2018.06.14	17:30:00	1302.87	1307.35	1302.77	1306.85	5156	0	30
2018.06.14	18:00:00	1306.93	1307.20	1304.59	1305.83	3730	0	30
2018.06.14	18:30:00	1305.84	1305.84	1303.91	1304.32	2925	0	30
2018.06.14	19:00:00	1304.39	1304.61	1303.51	1303.60	2328	0	30
2018.06.14	19:30:00	1303.60	1304.52	1303.20	1303.88	2837	0	30
2018.06.14	20:00:00	1303.89	1305.00	1303.22	1304.47	2697	0	30
2018.06.14	20:30:00	1304.47	1304.68	1302.37	1302.79	3034	0	30
2018.06.14	21:00:00	1302.79	1302.93	1301.66	1302.34	2651	0	30
2018.06.14	21:30:00	1302.32	1303.23	1302.09	1302.87	2364	0	30
2018.06.14	22:00:00	1302.89	1303.63	1302.48	1302.94	2068	0	30
2018.06.14	22:30:00	1302.92	1303.74	1302.42	1302.50	1500	0	30
2018.06.14	23:00:00	1302.49	1302.82	1302.21	1302.32	886	0	30
2018.06.14	23:30:00	1302.34	1302.57	1301.79	1301.88	980	0	30
2018.06.15	01:00:00	1302.29	1302.80	1302.03	1302.50	646	0	30
2018.06.15	01:30:00	1302.56	1303.00	1302.29	1302.77	581	0	30
2018.06.15	02:00:00	1302.76	1302.88	1302.20	1302.31	560	0	32
2018.06.15	02:30:00	1302.28	1302.97	1302.02	1302.25	944	0	32
2018.06.15	03:00:00	1302.21	1302.94	1301.43	1301.96	2427	0	30
2018.06.15	03:30:00	1301.91	1302.05	1300.64	1301.32	1718	0	30
2018.06.15	04:00:00	1301.31	1301.71	1300.14	1301.20	2374	0	30
2018.06.15	04:30:00	1301.21	1302.47	1301.11	1302.47	1724	0	30
2018.06.15	05:00:00	1302.40	1302.64	1301.98	1302.57	1031	0	30
2018.06.15	05:30:00	1302.48	1302.57	1301.56	1301.87	1159	0	30
2018.06.15	06:00:00	1301.87	1302.41	1301.52	1301.56	1154	0	30
2018.06.15	06:30:00	1301.62	1301.74	1301.18	1301.20	892	0	30
2018.06.15	07:00:00	1301.19	1301.74	1301.04	1301.73	622	0	30
2018.06.15	07:30:00	1301.75	1301.83	1301.12	1301.57	265	0	30
2018.06.15	08:00:00	1301.56	1301.59	1300.87	1301.49	595	0	30
2018.06.15	08:30:00	1301.48	1301.50	1300.14	1300.22	1537	0	30
2018.06.15	09:00:00	1300.22	1300.22	1297.35	1299.15	3590	0	30
2018.06.15	09:30:00	1299.15	1299.90	1298.64	1299.51	2797	0	30
2018.06.15	10:00:00	1299.51	1299.51	1297.36	1298.46	4295	0	30
2018.06.15	10:30:00	1298.44	1300.46	1298.25	1299.84	4195	0	30
2018.06.15	11:00:00	1299.82	1301.10	1299.60	1300.88	2869	0	30
2018.06.15	11:30:00	1300.79	1300.91	1299.43	1299.52	2510	0	30
2018.06.15	12:00:00	1299.51	1300.49	1298.96	1300.09	2452	0	30
2018.06.15	12:30:00	1300.07	1300.12	1298.82	1298.82	2065	0	30
2018.06.15	13:00:00	1298.83	1299.21	1297.48	1298.94	3977	0	30
2018.06.15	13:30:00	1298.96	1299.75	1298.26	1299.43	2607	0	30
2018.06.15	14:00:00	1299.44	1299.93	1298.73	1299.83	2026	0	30
2018.06.15	14:30:00	1299.85	1300.03	1298.11	1298.13	2087	0	30
2018.06.15	15:00:00	1298.12	1299.32	1293.96	1294.61	4102	0	30
2018.06.15	15:30:00	1294.48	1294.71	1292.24	1292.26	4602	0	30
2018.06.15	16:00:00	1292.25	1293.30	1287.12	1289.51	5968	0	30
2018.06.15	16:30:00	1289.50	1289.50	1283.52	1283.75	6296	0	30
2018.06.15	17:00:00	1283.75	1286.03	1282.90	1283.76	3866	0	30
2018.06.15	17:30:00	1283.76	1284.07	1278.25	1280.44	7469	0	30
2018.06.15	18:00:00	1280.41	1281.61	1279.45	1280.31	3821	0	30
