<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.04.01	04:00:00	1291.58	1293.71	1291.45	1292.82	3575	0	26
2019.04.01	08:00:00	1292.82	1293.76	1288.13	1290.64	5166	0	23
2019.04.01	12:00:00	1290.64	1295.61	1289.09	1294.68	6856	0	24
2019.04.01	16:00:00	1294.68	1296.92	1289.06	1289.48	12970	0	23
2019.04.01	20:00:00	1289.46	1290.78	1286.32	1287.24	5155	0	23
2019.04.02	00:00:00	1287.25	1289.09	1286.53	1288.14	1277	0	25
2019.04.02	04:00:00	1288.14	1289.04	1285.26	1285.85	3009	0	28
2019.04.02	08:00:00	1285.85	1289.46	1285.19	1286.42	3734	0	23
2019.04.02	12:00:00	1286.42	1290.99	1286.19	1289.08	5346	0	23
2019.04.02	16:00:00	1289.06	1291.79	1287.97	1289.48	8555	0	23
2019.04.02	20:00:00	1289.48	1292.51	1289.36	1292.06	3774	0	23
2019.04.03	00:00:00	1292.08	1292.78	1290.07	1291.28	1766	0	28
2019.04.03	04:00:00	1291.28	1293.22	1290.93	1293.01	2198	0	27
2019.04.03	08:00:00	1292.95	1293.70	1290.46	1292.25	3743	0	25
2019.04.03	12:00:00	1292.25	1294.47	1290.84	1291.54	6198	0	23
2019.04.03	16:00:00	1291.51	1291.90	1288.29	1290.78	10093	0	24
2019.04.03	20:00:00	1290.75	1291.33	1289.38	1289.42	3009	0	23
2019.04.04	00:00:00	1289.45	1292.40	1289.45	1291.88	1428	0	24
2019.04.04	04:00:00	1291.88	1292.87	1290.14	1292.55	1912	0	26
2019.04.04	08:00:00	1292.56	1293.50	1290.88	1291.15	3815	0	24
2019.04.04	12:00:00	1291.15	1291.78	1283.11	1284.82	6348	0	23
2019.04.04	16:00:00	1284.71	1289.62	1280.83	1288.82	9970	0	23
2019.04.04	20:00:00	1288.82	1294.34	1288.80	1291.75	3550	0	27
2019.04.05	00:00:00	1292.03	1293.48	1290.85	1291.47	1945	0	23
2019.04.05	04:00:00	1291.47	1291.77	1287.42	1289.36	1668	0	24
2019.04.05	08:00:00	1289.36	1290.78	1287.05	1288.67	3125	0	24
2019.04.05	12:00:00	1288.67	1292.38	1284.30	1290.58	8042	0	23
2019.04.05	16:00:00	1290.60	1293.13	1288.19	1291.51	10057	0	23
2019.04.05	20:00:00	1291.50	1292.40	1291.10	1291.34	2202	0	24
2019.04.08	00:00:00	1291.41	1293.80	1291.34	1293.74	1604	0	23
2019.04.08	04:00:00	1293.80	1296.94	1292.90	1296.24	3171	0	24
2019.04.08	08:00:00	1296.24	1297.92	1295.89	1297.18	3138	0	23
2019.04.08	12:00:00	1297.18	1303.61	1296.41	1303.19	5237	0	23
2019.04.08	16:00:00	1303.18	1303.24	1296.20	1297.72	7198	0	23
2019.04.08	20:00:00	1297.72	1298.18	1297.08	1297.26	2774	0	23
2019.04.09	00:00:00	1297.43	1299.05	1296.50	1299.03	2063	0	25
2019.04.09	04:00:00	1299.03	1299.98	1297.61	1299.08	4284	0	24
2019.04.09	08:00:00	1299.18	1301.91	1297.00	1301.26	5241	0	23
2019.04.09	12:00:00	1301.26	1306.09	1300.33	1304.64	7247	0	23
2019.04.09	16:00:00	1304.64	1306.10	1302.80	1304.15	9480	0	23
2019.04.09	20:00:00	1304.18	1304.90	1303.23	1303.90	4496	0	25
2019.04.10	00:00:00	1303.65	1305.07	1303.47	1303.48	1498	0	23
2019.04.10	04:00:00	1303.48	1303.57	1301.06	1302.35	3492	0	25
2019.04.10	08:00:00	1302.31	1305.21	1301.89	1304.22	4338	0	23
2019.04.10	12:00:00	1304.22	1304.84	1300.85	1302.39	7205	0	23
2019.04.10	16:00:00	1302.39	1310.07	1301.93	1309.86	10810	0	23
2019.04.10	20:00:00	1309.86	1310.48	1306.88	1307.89	6231	0	23
2019.04.11	00:00:00	1307.63	1309.08	1306.89	1307.64	2628	0	24
2019.04.11	04:00:00	1307.65	1308.21	1305.95	1307.06	3032	0	27
2019.04.11	08:00:00	1307.06	1308.15	1303.57	1304.61	5394	0	24
2019.04.11	12:00:00	1304.61	1305.10	1294.74	1295.34	8355	0	23
2019.04.11	16:00:00	1295.34	1299.54	1292.13	1292.74	13869	0	25
2019.04.11	20:00:00	1292.74	1293.68	1289.48	1292.46	7004	0	23
2019.04.12	00:00:00	1292.19	1293.62	1291.65	1293.24	2752	0	23
2019.04.12	04:00:00	1293.23	1293.88	1291.06	1292.75	3512	0	23
2019.04.12	08:00:00	1292.75	1294.24	1291.29	1293.49	5638	0	25
2019.04.12	12:00:00	1293.49	1295.68	1290.43	1291.69	8590	0	23
2019.04.12	16:00:00	1291.69	1295.11	1290.59	1291.89	10304	0	23
2019.04.12	20:00:00	1291.89	1292.40	1289.88	1290.33	4296	0	23
2019.04.15	00:00:00	1290.87	1291.85	1288.62	1290.18	2731	0	24
2019.04.15	04:00:00	1290.19	1290.29	1286.80	1289.16	5233	0	26
2019.04.15	08:00:00	1289.16	1289.26	1285.80	1286.33	4166	0	23
2019.04.15	12:00:00	1286.33	1288.74	1283.46	1284.95	5733	0	23
2019.04.15	16:00:00	1284.95	1290.04	1282.38	1289.35	8924	0	23
2019.04.15	20:00:00	1289.35	1289.63	1287.46	1287.74	3498	0	26
2019.04.16	00:00:00	1287.66	1288.67	1286.42	1287.16	2243	0	27
2019.04.16	04:00:00	1287.15	1287.20	1284.63	1284.77	3762	0	23
2019.04.16	08:00:00	1284.77	1287.30	1283.61	1284.34	6242	0	23
2019.04.16	12:00:00	1284.30	1284.93	1278.14	1279.01	8142	0	23
2019.04.16	16:00:00	1278.99	1279.49	1272.84	1273.92	12698	0	23
2019.04.16	20:00:00	1273.92	1276.92	1273.69	1276.65	4141	0	23
2019.04.17	00:00:00	1276.65	1277.15	1274.72	1276.27	2735	0	26
2019.04.17	04:00:00	1276.26	1277.91	1275.35	1277.49	4315	0	23
2019.04.17	08:00:00	1277.49	1279.66	1275.58	1276.30	6490	0	25
2019.04.17	12:00:00	1276.30	1277.78	1274.50	1276.05	6253	0	24
2019.04.17	16:00:00	1276.05	1276.59	1272.90	1273.10	9946	0	25
2019.04.17	20:00:00	1273.19	1274.58	1273.19	1273.84	2929	0	23
2019.04.18	00:00:00	1273.06	1274.68	1273.06	1274.28	1977	0	23
2019.04.18	04:00:00	1274.30	1274.33	1271.48	1271.99	4258	0	25
2019.04.18	08:00:00	1271.99	1276.07	1271.04	1275.76	6201	0	23
2019.04.18	12:00:00	1275.76	1277.60	1272.61	1273.63	7191	0	25
2019.04.18	16:00:00	1273.63	1276.59	1272.43	1273.36	8845	0	24
2019.04.18	20:00:00	1273.44	1275.62	1272.75	1275.47	2752	0	23
2019.04.22	00:00:00	1275.66	1277.27	1275.26	1275.90	2250	0	26
2019.04.22	04:00:00	1275.91	1279.68	1275.50	1279.10	4073	0	24
2019.04.22	08:00:00	1279.11	1279.34	1276.34	1278.90	3292	0	23
2019.04.22	12:00:00	1278.91	1279.72	1276.44	1276.74	2988	0	23
2019.04.22	16:00:00	1276.74	1277.54	1273.69	1274.17	5853	0	23
2019.04.22	20:00:00	1274.18	1275.81	1274.15	1274.73	3026	0	24
2019.04.23	00:00:00	1274.46	1275.64	1273.46	1275.63	1706	0	24
2019.04.23	04:00:00	1275.63	1276.39	1274.28	1274.40	3113	0	23
2019.04.23	08:00:00	1274.40	1274.90	1271.96	1273.18	4614	0	24
2019.04.23	12:00:00	1273.18	1273.87	1267.28	1267.67	6824	0	25
2019.04.23	16:00:00	1267.67	1272.86	1266.18	1272.57	10040	0	23
2019.04.23	20:00:00	1272.57	1273.00	1270.21	1272.16	4084	0	24
2019.04.24	00:00:00	1271.97	1272.23	1270.40	1270.43	1816	0	24
2019.04.24	04:00:00	1270.42	1271.15	1268.67	1269.85	4645	0	26
2019.04.24	08:00:00	1269.85	1273.83	1269.30	1273.50	4721	0	23
2019.04.24	12:00:00	1273.50	1274.06	1270.19	1270.81	5308	0	23
2019.04.24	16:00:00	1270.81	1278.44	1270.01	1275.67	10552	0	24
2019.04.24	20:00:00	1275.67	1277.34	1274.84	1275.47	5589	0	23
2019.04.25	00:00:00	1275.46	1276.19	1273.26	1274.39	2177	0	23
2019.04.25	04:00:00	1274.40	1276.71	1273.50	1275.54	4050	0	27
2019.04.25	08:00:00	1275.54	1278.44	1274.67	1277.04	6008	0	26
2019.04.25	12:00:00	1277.04	1278.07	1275.08	1277.10	6258	0	24
2019.04.25	16:00:00	1277.10	1282.50	1276.00	1277.72	11922	0	23
2019.04.25	20:00:00	1277.73	1278.12	1276.48	1277.05	3591	0	23
2019.04.26	00:00:00	1276.72	1279.00	1276.63	1278.02	2663	0	24
2019.04.26	04:00:00	1278.03	1280.96	1277.90	1280.00	4939	0	27
2019.04.26	08:00:00	1280.00	1283.13	1279.64	1282.15	4827	0	25
2019.04.26	12:00:00	1282.09	1284.05	1274.32	1282.46	9306	0	23
2019.04.26	16:00:00	1282.46	1288.62	1281.26	1287.86	12632	0	23
2019.04.26	20:00:00	1287.86	1288.27	1285.34	1285.80	4333	0	24
2019.04.29	00:00:00	1286.36	1286.79	1284.84	1285.05	1909	0	23
2019.04.29	04:00:00	1285.05	1286.54	1284.96	1285.23	2679	0	27
2019.04.29	08:00:00	1285.23	1285.45	1280.74	1282.33	5983	0	26
2019.04.29	12:00:00	1282.32	1284.31	1279.78	1281.50	6860	0	24
2019.04.29	16:00:00	1281.50	1281.60	1277.96	1278.88	9427	0	24
2019.04.29	20:00:00	1278.89	1280.50	1278.69	1279.64	3098	0	23
2019.04.30	00:00:00	1279.94	1281.81	1279.57	1281.81	1572	0	23
2019.04.30	04:00:00	1281.81	1284.01	1280.58	1283.35	3328	0	25
2019.04.30	08:00:00	1283.38	1284.47	1281.71	1283.55	5176	0	25
2019.04.30	12:00:00	1283.55	1286.09	1280.64	1281.23	7843	0	24
2019.04.30	16:00:00	1281.22	1285.42	1279.80	1283.44	13813	0	23
2019.04.30	20:00:00	1283.43	1284.22	1282.65	1283.32	4276	0	23
2019.05.01	00:00:00	1283.24	1283.56	1282.30	1282.45	1607	0	24
2019.05.01	04:00:00	1282.52	1282.52	1279.29	1280.01	2311	0	24
2019.05.01	08:00:00	1280.01	1281.24	1277.67	1280.90	3194	0	24
2019.05.01	12:00:00	1280.90	1282.68	1279.62	1280.51	7422	0	23
2019.05.01	16:00:00	1280.51	1285.16	1280.13	1280.88	10709	0	23
2019.05.01	20:00:00	1280.88	1287.18	1272.78	1276.56	17458	0	23
2019.05.02	00:00:00	1276.91	1277.86	1276.01	1276.99	1692	0	23
2019.05.02	04:00:00	1276.99	1276.99	1272.62	1274.48	3984	0	24
2019.05.02	08:00:00	1274.48	1274.59	1270.19	1270.70	5818	0	24
2019.05.02	12:00:00	1270.70	1272.89	1268.59	1269.21	7784	0	23
2019.05.02	16:00:00	1269.23	1272.06	1266.18	1270.23	13516	0	23
2019.05.02	20:00:00	1270.24	1271.99	1270.09	1270.41	5066	0	23
2019.05.03	00:00:00	1270.56	1271.80	1269.67	1271.72	1575	0	25
2019.05.03	04:00:00	1271.79	1272.70	1270.35	1271.73	2631	0	24
2019.05.03	08:00:00	1271.73	1272.57	1269.10	1270.17	4957	0	25
2019.05.03	12:00:00	1270.17	1276.03	1268.52	1275.79	9527	0	23
2019.05.03	16:00:00	1275.83	1282.47	1275.23	1280.95	16161	0	23
2019.05.03	20:00:00	1280.95	1281.08	1277.85	1278.86	4240	0	23
2019.05.06	00:00:00	1280.30	1285.72	1279.36	1284.04	6057	0	23
2019.05.06	04:00:00	1284.05	1284.07	1281.54	1282.27	6602	0	23
2019.05.06	08:00:00	1282.27	1283.85	1280.74	1282.29	5810	0	24
2019.05.06	12:00:00	1282.30	1282.53	1277.30	1277.71	7684	0	24
2019.05.06	16:00:00	1277.71	1281.75	1276.88	1281.61	9435	0	24
2019.05.06	20:00:00	1281.61	1282.87	1279.89	1280.27	4451	0	24
2019.05.07	00:00:00	1281.02	1283.18	1280.27	1282.84	2667	0	24
2019.05.07	04:00:00	1282.84	1283.58	1281.34	1282.76	4449	0	24
2019.05.07	08:00:00	1282.76	1283.58	1280.57	1281.91	7431	0	23
2019.05.07	12:00:00	1281.91	1282.12	1278.08	1279.33	6314	0	23
2019.05.07	16:00:00	1279.34	1284.90	1278.83	1284.08	12490	0	23
2019.05.07	20:00:00	1284.07	1285.98	1283.46	1284.24	6191	0	24
2019.05.08	00:00:00	1284.07	1286.37	1283.62	1286.09	1949	0	23
2019.05.08	04:00:00	1286.08	1287.20	1285.08	1286.94	3985	0	24
2019.05.08	08:00:00	1286.94	1287.89	1285.27	1287.06	5476	0	23
2019.05.08	12:00:00	1287.06	1291.39	1286.97	1289.68	9927	0	24
2019.05.08	16:00:00	1289.63	1289.90	1279.86	1280.07	15296	0	23
2019.05.08	20:00:00	1280.07	1281.14	1279.20	1280.67	5026	0	24
2019.05.09	00:00:00	1280.23	1282.68	1280.23	1281.85	3412	0	23
2019.05.09	04:00:00	1281.84	1282.34	1279.51	1282.34	5177	0	23
2019.05.09	08:00:00	1282.34	1285.52	1280.86	1284.76	7439	0	23
2019.05.09	12:00:00	1284.76	1284.96	1280.47	1282.43	7397	0	24
2019.05.09	16:00:00	1282.53	1288.12	1280.16	1283.63	17055	0	23
2019.05.09	20:00:00	1283.63	1285.50	1283.23	1283.75	5724	0	23
2019.05.10	00:00:00	1283.52	1285.15	1283.06	1284.37	5587	0	24
2019.05.10	04:00:00	1284.37	1286.55	1283.23	1286.54	7795	0	23
2019.05.10	08:00:00	1286.54	1286.79	1283.19	1285.13	6068	0	23
2019.05.10	12:00:00	1285.13	1288.66	1284.24	1288.23	8383	0	23
2019.05.10	16:00:00	1288.23	1289.32	1285.16	1287.93	13687	0	23
2019.05.10	20:00:00	1287.91	1288.22	1284.91	1285.59	6704	0	23
2019.05.13	00:00:00	1287.48	1288.45	1286.42	1287.39	3266	0	24
2019.05.13	04:00:00	1287.38	1287.50	1282.76	1283.95	4259	0	24
2019.05.13	08:00:00	1283.95	1284.95	1281.86	1283.42	5399	0	23
2019.05.13	12:00:00	1283.50	1291.62	1282.59	1291.42	8048	0	23
2019.05.13	16:00:00	1291.42	1300.59	1291.18	1300.24	17146	0	23
2019.05.13	20:00:00	1300.24	1301.14	1298.60	1299.65	6585	0	24
2019.05.14	00:00:00	1299.29	1303.19	1298.89	1300.86	3219	0	25
2019.05.14	04:00:00	1300.92	1301.63	1298.05	1299.25	5659	0	23
2019.05.14	08:00:00	1299.25	1299.96	1296.74	1297.12	4722	0	23
2019.05.14	12:00:00	1297.12	1299.47	1295.76	1299.39	6167	0	23
2019.05.14	16:00:00	1299.39	1299.42	1293.60	1295.69	9348	0	24
2019.05.14	20:00:00	1295.69	1297.29	1294.79	1296.78	3474	0	25
2019.05.15	00:00:00	1296.54	1297.96	1296.48	1297.27	1563	0	23
2019.05.15	04:00:00	1297.27	1298.07	1294.65	1294.94	4584	0	24
2019.05.15	08:00:00	1294.90	1298.80	1292.94	1298.71	5949	0	23
2019.05.15	12:00:00	1298.71	1300.79	1296.94	1299.04	8078	0	23
2019.05.15	16:00:00	1298.98	1300.46	1294.61	1297.79	13265	0	23
2019.05.15	20:00:00	1297.79	1297.99	1295.57	1296.33	2833	0	23
2019.05.16	00:00:00	1296.03	1297.20	1295.66	1296.15	1158	0	23
2019.05.16	04:00:00	1296.15	1296.97	1295.00	1296.30	2589	0	24
2019.05.16	08:00:00	1296.31	1298.67	1294.54	1295.91	5220	0	23
2019.05.16	12:00:00	1295.91	1296.71	1289.80	1290.88	8246	0	23
2019.05.16	16:00:00	1290.88	1293.15	1283.78	1285.77	12383	0	23
2019.05.16	20:00:00	1285.73	1287.06	1285.30	1286.47	5398	0	25
2019.05.17	00:00:00	1286.47	1286.76	1284.96	1285.83	2235	0	25
2019.05.17	04:00:00	1285.83	1286.66	1284.68	1286.38	3968	0	24
2019.05.17	08:00:00	1286.38	1288.84	1285.57	1286.78	5207	0	23
2019.05.17	12:00:00	1286.78	1287.16	1282.59	1283.90	6689	0	24
2019.05.17	16:00:00	1283.97	1285.17	1275.19	1275.68	14604	0	23
2019.05.17	20:00:00	1275.67	1278.24	1274.67	1277.54	5367	0	23
2019.05.20	00:00:00	1277.22	1278.76	1276.72	1278.01	2425	0	25
2019.05.20	04:00:00	1278.01	1278.63	1275.89	1276.46	3449	0	23
2019.05.20	08:00:00	1276.36	1277.06	1274.00	1274.97	3800	0	24
2019.05.20	12:00:00	1274.97	1278.35	1273.56	1276.37	5379	0	24
2019.05.20	16:00:00	1276.37	1278.87	1275.17	1276.04	7221	0	23
2019.05.20	20:00:00	1276.04	1278.45	1275.95	1277.60	2253	0	23
2019.05.21	00:00:00	1277.53	1277.81	1276.16	1276.16	1299	0	24
2019.05.21	04:00:00	1276.16	1276.66	1275.21	1275.51	3204	0	24
2019.05.21	08:00:00	1275.51	1276.54	1274.16	1275.18	3438	0	24
2019.05.21	12:00:00	1275.12	1276.23	1270.64	1271.83	5153	0	24
2019.05.21	16:00:00	1271.83	1274.82	1269.37	1273.15	8001	0	23
2019.05.21	20:00:00	1273.15	1274.84	1272.48	1274.62	2450	0	24
2019.05.22	00:00:00	1274.51	1275.20	1273.95	1274.06	1622	0	27
2019.05.22	04:00:00	1274.06	1274.69	1273.08	1273.61	2749	0	28
2019.05.22	08:00:00	1273.61	1274.60	1272.38	1274.29	3378	0	24
2019.05.22	12:00:00	1274.32	1277.21	1273.47	1275.56	4552	0	24
2019.05.22	16:00:00	1275.64	1276.44	1272.99	1274.65	7262	0	24
2019.05.22	20:00:00	1274.65	1274.89	1273.19	1273.22	2918	0	23
2019.05.23	00:00:00	1273.21	1274.52	1273.14	1274.02	1320	0	26
2019.05.23	04:00:00	1274.02	1274.37	1272.73	1273.02	2131	0	24
2019.05.23	08:00:00	1273.02	1276.54	1272.81	1275.75	4043	0	24
2019.05.23	12:00:00	1275.75	1283.66	1275.24	1282.68	4947	0	23
2019.05.23	16:00:00	1282.68	1287.22	1279.17	1285.62	11157	0	23
2019.05.23	20:00:00	1285.62	1286.70	1283.22	1283.27	5313	0	25
2019.05.24	00:00:00	1283.01	1284.26	1282.70	1283.46	1601	0	28
2019.05.24	04:00:00	1283.46	1284.44	1282.39	1283.70	2945	0	25
2019.05.24	08:00:00	1283.70	1285.12	1281.63	1282.00	4252	0	24
2019.05.24	12:00:00	1282.00	1284.35	1280.79	1283.12	5003	0	26
2019.05.24	16:00:00	1283.13	1284.92	1280.68	1284.48	6819	0	23
2019.05.24	20:00:00	1284.47	1284.96	1283.96	1284.68	1855	0	24
2019.05.27	00:00:00	1284.57	1285.61	1283.67	1284.57	1752	0	25
2019.05.27	04:00:00	1284.59	1287.28	1284.56	1286.67	2892	0	26
2019.05.27	08:00:00	1286.68	1287.08	1285.14	1285.99	2953	0	26
2019.05.27	12:00:00	1285.98	1286.40	1284.81	1285.46	1884	0	24
2019.05.27	16:00:00	1285.46	1286.28	1284.74	1284.90	2164	0	24
2019.05.27	20:00:00	1284.91	1284.91	1284.91	1284.91	1	0	39
2019.05.28	00:00:00	1284.87	1286.46	1284.33	1284.43	1611	0	23
2019.05.28	04:00:00	1284.42	1284.62	1282.24	1282.58	2887	0	24
2019.05.28	08:00:00	1282.58	1285.01	1282.27	1284.60	4628	0	24
2019.05.28	12:00:00	1284.59	1284.79	1276.72	1279.07	5509	0	23
2019.05.28	16:00:00	1279.14	1280.16	1276.06	1277.73	8236	0	24
2019.05.28	20:00:00	1277.73	1279.99	1277.49	1279.23	3720	0	24
2019.05.29	00:00:00	1279.42	1281.88	1279.09	1280.86	1616	0	23
2019.05.29	04:00:00	1280.86	1281.36	1279.06	1281.24	3682	0	25
2019.05.29	08:00:00	1281.24	1285.34	1280.57	1283.68	5637	0	23
2019.05.29	12:00:00	1283.68	1285.46	1281.85	1282.63	5596	0	23
2019.05.29	16:00:00	1282.65	1284.61	1279.62	1282.26	9749	0	23
2019.05.29	20:00:00	1282.26	1282.76	1279.12	1279.69	5447	0	23
2019.05.30	00:00:00	1279.71	1280.23	1278.90	1279.67	1806	0	25
2019.05.30	04:00:00	1279.67	1280.20	1277.12	1277.75	2789	0	27
2019.05.30	08:00:00	1277.74	1278.28	1274.92	1276.98	4936	0	25
2019.05.30	12:00:00	1276.98	1281.23	1275.75	1281.17	4866	0	23
2019.05.30	16:00:00	1281.14	1289.12	1279.81	1287.07	10844	0	23
2019.05.30	20:00:00	1287.07	1288.87	1286.28	1288.28	4027	0	23
2019.05.31	00:00:00	1288.33	1291.98	1287.88	1291.60	2539	0	23
2019.05.31	04:00:00	1291.58	1293.02	1290.51	1292.49	4107	0	24
2019.05.31	08:00:00	1292.49	1295.60	1291.70	1294.68	5737	0	24
2019.05.31	12:00:00	1294.68	1299.16	1294.65	1297.15	6741	0	23
2019.05.31	16:00:00	1297.15	1304.83	1295.59	1304.48	11205	0	23
2019.05.31	20:00:00	1304.48	1306.87	1303.44	1305.35	6646	0	23
2019.06.03	00:00:00	1307.39	1309.96	1305.93	1308.52	3232	0	23
2019.06.03	04:00:00	1308.52	1312.64	1308.42	1312.48	4235	0	23
2019.06.03	08:00:00	1312.48	1315.54	1309.16	1314.12	6455	0	24
2019.06.03	12:00:00	1314.14	1318.24	1313.29	1315.89	5988	0	23
2019.06.03	16:00:00	1315.89	1321.60	1312.64	1320.48	11511	0	23
2019.06.03	20:00:00	1320.48	1327.87	1320.40	1324.60	7714	0	23
2019.06.04	00:00:00	1324.24	1327.02	1324.24	1326.91	2446	0	24
2019.06.04	04:00:00	1326.91	1327.19	1321.52	1322.89	4678	0	23
2019.06.04	08:00:00	1322.88	1328.95	1322.50	1324.42	6265	0	24
2019.06.04	12:00:00	1324.35	1327.25	1319.82	1323.16	8404	0	23
2019.06.04	16:00:00	1323.07	1328.82	1320.23	1323.41	12243	0	23
2019.06.04	20:00:00	1323.41	1328.22	1322.79	1325.10	4780	0	23
2019.06.05	00:00:00	1324.30	1327.45	1324.25	1326.87	2423	0	24
2019.06.05	04:00:00	1326.87	1327.43	1325.36	1325.48	3310	0	23
2019.06.05	08:00:00	1325.50	1335.40	1325.48	1332.56	7354	0	23
2019.06.05	12:00:00	1332.55	1343.99	1332.54	1340.73	12871	0	23
2019.06.05	16:00:00	1340.76	1343.00	1326.90	1328.66	18089	0	23
2019.06.05	20:00:00	1328.66	1331.35	1327.46	1330.09	5655	0	24
2019.06.06	00:00:00	1332.00	1333.70	1328.34	1328.93	2863	0	23
2019.06.06	04:00:00	1328.93	1331.88	1327.13	1330.67	3784	0	24
2019.06.06	08:00:00	1330.67	1337.23	1330.22	1336.63	6101	0	23
2019.06.06	12:00:00	1336.63	1338.18	1334.68	1337.10	10666	0	23
2019.06.06	16:00:00	1337.10	1339.74	1332.92	1339.14	12433	0	23
2019.06.06	20:00:00	1339.14	1339.34	1332.94	1335.36	6861	0	23
2019.06.07	00:00:00	1335.34	1335.85	1332.06	1333.10	2611	0	24
2019.06.07	04:00:00	1333.10	1333.81	1332.40	1332.97	3028	0	24
2019.06.07	08:00:00	1332.95	1336.00	1330.18	1335.78	4362	0	23
2019.06.07	12:00:00	1335.81	1345.00	1332.68	1340.99	8528	0	23
2019.06.07	16:00:00	1340.91	1348.18	1338.53	1343.02	16145	0	23
2019.06.07	20:00:00	1343.03	1343.77	1338.85	1340.30	6099	0	24
2019.06.10	00:00:00	1336.64	1337.59	1333.25	1335.40	3804	0	23
2019.06.10	04:00:00	1335.31	1335.31	1327.79	1328.09	6220	0	23
2019.06.10	08:00:00	1328.09	1328.53	1324.98	1326.96	6015	0	24
2019.06.10	12:00:00	1326.96	1330.02	1325.02	1329.10	7253	0	24
2019.06.10	16:00:00	1329.10	1329.95	1326.68	1327.21	10132	0	23
2019.06.10	20:00:00	1327.21	1329.64	1325.18	1327.84	5191	0	24
2019.06.11	00:00:00	1327.55	1329.42	1327.51	1328.58	2120	0	24
2019.06.11	04:00:00	1328.52	1329.79	1327.51	1328.71	5003	0	24
2019.06.11	08:00:00	1328.70	1329.18	1321.79	1321.83	6996	0	24
2019.06.11	12:00:00	1321.83	1324.17	1319.78	1323.74	7528	0	24
2019.06.11	16:00:00	1323.77	1328.51	1322.54	1328.31	10917	0	24
2019.06.11	20:00:00	1328.31	1328.70	1326.47	1326.58	4939	0	23
2019.06.12	00:00:00	1326.39	1328.04	1326.18	1326.46	1895	0	24
2019.06.12	04:00:00	1326.52	1333.57	1325.93	1332.26	4856	0	24
2019.06.12	08:00:00	1332.26	1338.31	1331.85	1337.55	7111	0	24
2019.06.12	12:00:00	1337.55	1337.75	1332.13	1334.03	9063	0	23
2019.06.12	16:00:00	1334.03	1336.98	1329.78	1332.42	11722	0	24
2019.06.12	20:00:00	1332.42	1333.48	1331.64	1333.36	4721	0	24
2019.06.13	00:00:00	1333.11	1334.83	1332.58	1333.83	1773	0	23
2019.06.13	04:00:00	1333.83	1337.65	1332.33	1334.66	5742	0	24
2019.06.13	08:00:00	1334.66	1338.94	1334.66	1336.62	8013	0	24
2019.06.13	12:00:00	1336.62	1337.34	1334.43	1335.38	5904	0	23
2019.06.13	16:00:00	1335.38	1340.70	1333.66	1339.41	9096	0	24
2019.06.13	20:00:00	1339.36	1343.03	1339.31	1341.83	4264	0	23
2019.06.14	00:00:00	1341.65	1344.92	1341.47	1343.89	2379	0	23
2019.06.14	04:00:00	1343.88	1347.80	1341.76	1344.95	5530	0	24
2019.06.14	08:00:00	1344.95	1358.07	1344.25	1353.89	9056	0	23
2019.06.14	12:00:00	1353.88	1355.59	1347.79	1348.68	9545	0	23
2019.06.14	16:00:00	1348.68	1352.12	1345.73	1347.00	14126	0	23
2019.06.14	20:00:00	1346.99	1347.09	1337.76	1341.33	6967	0	24
2019.06.17	00:00:00	1341.77	1342.39	1337.81	1338.91	2552	0	23
2019.06.17	04:00:00	1338.91	1343.42	1336.06	1341.26	5085	0	24
2019.06.17	08:00:00	1341.25	1341.47	1333.34	1334.19	7521	0	23
2019.06.17	12:00:00	1334.18	1340.61	1332.88	1339.76	8095	0	23
2019.06.17	16:00:00	1339.76	1343.13	1336.90	1339.61	11695	0	23
2019.06.17	20:00:00	1339.61	1340.46	1337.96	1339.52	4091	0	24
2019.06.18	00:00:00	1339.20	1340.22	1338.60	1339.54	1986	0	24
2019.06.18	04:00:00	1339.54	1341.98	1338.54	1341.72	4027	0	24
2019.06.18	08:00:00	1341.72	1347.92	1341.69	1345.52	9948	0	24
2019.06.18	12:00:00	1345.50	1354.52	1343.90	1351.61	11313	0	24
2019.06.18	16:00:00	1351.61	1353.62	1339.22	1347.86	21834	0	23
2019.06.18	20:00:00	1347.81	1348.67	1345.26	1346.39	5634	0	24
2019.06.19	00:00:00	1345.91	1346.82	1344.46	1345.10	2918	0	24
2019.06.19	04:00:00	1345.18	1346.38	1342.09	1345.39	6198	0	24
2019.06.19	08:00:00	1345.40	1347.44	1341.71	1341.84	8954	0	24
2019.06.19	12:00:00	1341.81	1345.41	1341.26	1343.09	7374	0	24
2019.06.19	16:00:00	1343.09	1346.60	1342.42	1345.91	10931	0	23
2019.06.19	20:00:00	1345.91	1362.49	1344.50	1360.18	15960	0	23
2019.06.20	00:00:00	1360.06	1374.53	1357.61	1371.33	4828	0	23
2019.06.20	04:00:00	1371.28	1393.79	1370.64	1378.49	11317	0	23
2019.06.20	08:00:00	1378.49	1386.72	1377.73	1380.25	12528	0	23
2019.06.20	12:00:00	1380.24	1386.48	1379.09	1383.07	10914	0	23
2019.06.20	16:00:00	1383.17	1390.77	1379.54	1387.78	15802	0	23
2019.06.20	20:00:00	1387.78	1393.24	1386.54	1388.18	8544	0	23
2019.06.21	00:00:00	1387.14	1395.17	1386.43	1393.01	4471	0	24
